Sentence,label,passage,sentence
,1,the blastogenic response of nylon woolseparated peripheralblood lymphocytes from treponema palliduminfected rabbits was tested in vitro with mitogens and t pallidum antigens,
,1,although more extensive studies are needed to confirm the findings from the animals studied it appears that 1 variation in response to inocula containing oligodendroglia exists among the species tested 2 that human oligodendroglia are more potent immunologically than bovine cells 3 that cns lesions produced by these cells in guinea pigs lack a strong demyelinative component and 4 a specific antigen might exist in oligodendrocytes which is distinct from myelin basic protein,
,1,mechanical stimuli were effective in the carp but not in the bullfrog,
,1,rabbits immunized with bovine adrenal homogenate and different subcellular fractions produced three to four adrenal specific antibodies which were qualitatively identical,
,1,enhancement of lethal damage to e coli br by penicillin was observed after xirradiation under aerobic conditions but not after exposure to xrays under anoxia or after uv,
,1,anaphase velocities are the same at mitosis and meiosis i the smaller mitotic metaphase chromosomes of neopodismopsis are similar in size 6 to 45 mum3 to locusta but they have an average more kmts 33 sd  92,
,1,the response of the postpartum corpus luteum to exogenous gonadotropin was studied in 12 lactating rhesus monkeys given daily injections of either human chorionic gonadotropin hcg n  6 or saline control n  6 for 4 days immediately following parturition,
,1,aminergic innervation of the hypothalamohypophyseal system in gambusia sp teleost poecilidae studied by two fluorescence techniques,
,1,piperacillin at 25 microgramsml inhibited 83 of citrobacter 58 of klebsiella 88 of enterobacter and 50 of indolepositive proteus acinetobacter and providencia,
,1,the susceptibility to phosphate inhibition appears unique to mammalian type c viral enzymes since the type b viral enzyme escherichia coli dna polymerase i avian myeloblastosis virus and mason pfizer monkey tumor virus reverse transcriptase and cellular dna polymerases alpha and gamma are not inhibited by inorganic phosphate,
,1,sixtyeight independent hybrid clones were isolated after irradiated normal human lymphocytes were fused with chinese hamster fibroblasts lacking hypoxanthineguanine phosphoribosyltransferase activity,
,1,the initially unfavourable evolution had an improved course following splenectomy and peritoneal drainage especially after the identification of the anaerobic germs that determined the infection bacteroides clostridii formis and clostridium bifermentans and the introduction of an adequate therapy,
,1,antisera against a partially purified prolactinreceptor preparation derived from pregnantrabbit mammary glands were generated in guinea pigs,
,1,electron microscopy sequential degradation by hydrolytic enzymes and the physicalchemical properties of the molecular forms of torpedo acetylcholinesterase indicate that these molecules are structurally related to each other in the same way as the molecular forms of electrophorus acetylcholinesterase all are derived from a complex structure in which three tetrameric groups of subunits are associated with a rodlike tail,
,1,the semen quality of the affected male swine had markedly deteriorated,
,1,aureus 46 mugml for e coli and klebsiellaenterobacter 832 mugml for pr mirabilis and more than 500 mugml for ps aeruginosa,
,1,transcription of xenopus tdnamet1 and sea urchin histone dna injected into the xenopus oocyte nucleus,
,1,conformational differences at the vicinity of the lone tryptophanyl residue that could be inferred by these and other experiments may be contributing to the biological specificity of native human and bovine growth hormones,
,1,the iga deposits were shown to occupy the entire lamina lucida and to adhere to the basal cell membranes and lamina densa very much like igg deposits in bullous pemphigoid,
,1,the extent of hemagglutinating antibody titers against salmonella rlipopolysaccharides in 189 sera of 119 human beings suffering from various salmonelloses was estimated,
,1,the rabbits did not respond to heterologous gammacrystallins unless these were injected with freunds adjuvant containing mycobacteria,
,1,lhistidine ammonialyase activity of axenically grown hartmannella culbertsoni,
,1,the haematopoietic tissue in the supraneural organ of the freshwater river lamprey lampetra fluviatilis l gray was studied in sexually immature animals,
,1,on the mechanism of binding of human lymphocyte products to guinea pig macrophages,
,1,following an intradermal immunization of guinea pigs with bovine gamma globulin bgg andor human serum albumin hsa emulsified in complete freunds adjuvant we studied the cellmediated immune response and its manipulation by 6mercaptopurine,
,1,esters such as bzglyopheala bzglyoleuala and faglyoleunh2 are hydrolyzed at rates three to eightfold slower than are their exact peptide analogues when hydrolyzed by thermolysin bacillus subtilis neutral protease and the neutral protease from aeromonas proteolytica,
,1,kwell and other drugs for treatment of lice and scabies,
,1,however factinactivated mg2atpase of crayfish and its superprecipitation closely resembled those of rabbit skeletal myosin,
,1,two peptic fragments residues 3788 and 4388 of guinea pig myelin basic protein which are capable of inducing experimental allergic encephalomyelitis in lewis rats were cleaved to shorter fragments with alphaprotease crotalus atrox proteinase ec 34241 and thermolysin ec 34244,
,1,1 total neurospora crassa dna was restricted with endonucleases and fragments carrying rrna coding sequences were identified by hybridization with xenopus laevis ribosomal dna probes,
,1,sheep and goats could also be infested with cooperioides hamiltoni and oesophagostomum columbianum of impala origin but cooperioides hepaticae could not be transmitted either to these hosts or to calves,
,1,the availability of a human t lymphocyte line producing csa will provide a source for large quantities of the lymphocytederived hormone and permit a definition of factors modulating the interaction of t lymphocytes with granulocyte and monocyte stem cells,
,1,the production of two different types of interferon in mice infected with t cruzi and t equiperdum may have been due to the dissimilar life cycles of the two trypanosomes in the white mouse,
,1,properties of the human salivary aggregating factor for leptotrichia buccalis cells,
,1,diurnal oscillation of choline acetyltransferase chatlike activity in human blood has recently been reported in the literature,
,1,cultivation of several mycoplasmal species an acholeplasma and a spiroplasma in broth media in leighton tubes with cover slips resulted in attachment of the organisms to the cover slips,
,1,the marine bacterium l161 alcaligenes sp grows preferentially on alkanes c10 to c18 with a very high growth yield 98 per cent optimal growth depends strictly on the presence of a welldefined nacl concentration 100 mm,
,1,uptake of benzoapyreneferric oxide particulates by human pulmonary macrophages and release of benzoapyrene and its metabolites,
,1,arthus reactivity and delayed skin sensitivity to bovine serum albumin bsa and antibsa antibody production were markedly impaired in female wistar rats repeatedly injected with lithium chloride,
,1,the sterol content of germinating conidia of the opportunistic pathogenic fungus aspergillus fumigatus has been correlated with germination phase and sensitivity to polyene antibiotics,
,1,in tests with cephalothinresistant enterobacteriaceae bls786 was generally less active than cefamandole but more active than cefoxitin against all strains except proteus and providencia,
,1,most active in this regard were rabbit and trout preparations while this activity was almost absent in the guinea pig,
,1,the 14s mrna from mopc 173 tumour has been transcribed into cdna by amv dna polymerase and converted into a double stranded form by escherichia coli dna polymerase i after addition of oligodg tracts at the 3oh ends by calf thymus terminal transferase this dna was hybridized to an e coli plasmid pcr1 to which oligodg tracts had been similarly added,
,1,in a solution with bovine serum albumin in rat rabbit dog or human plasma the semihydrolysis times are between 5 and 60 min,
,1,the similarity of these basic characteristics in these three families supports their separation into the suborder tremellineae species of the tremellales with regular doliporeparenthesome septa and mycelial monokaryons are grouped in the suborder exidiineae,
,1,mast cells incorporate labelled serotonin selectively and release the label after activation by nonspecific stimulators compound 4880 polymyxin b sulphate atp bovine chymotrypsin and lalphalysophosphatidylcholine or anaphylactic antibody and the corresponding antigen,
,1,male and female hamsters and a female rabbit were injected with 241pu citrate,
,1,the effects of fab2 fragments of affinitypurified rabbit antihuman mu chain antibody rahmu and rabbit antihuman delta chain antibody rahdelta on spontaneous and mitogenstimulated immunoglobulin ig secretion by normal human spleen cells were studied,
,1,less kcl 008 to 024 m also favoured aphid transmission of plotreated potato virus x and tobacco rattle virus,
,1,using cultured cells derived from human malignant effusions heteroantisera were raised in rabbits,
,1,normal female guinea pigs were examined for organisms of the order mycoplasmatales,
,1,parasitofauna of the silver crucian carassius auratus gibelio bloch 1783 catched in the carp ponds of the leczynwłodawa lake district,
,1,twentytwo 87 of the patients were found to have abnormal sella turcica xrays eight 32 patients had abnormal hysterosalpingograms and five 20 patients had abnormal intravenous pyelograms,
,1,the prevalence location and size of the crista neglecta in man were investigated by examining the histological sections of 223 human temporal bones 137 cases,
,1,a lectin isolated from wheat germ by affinity chromatography on chitin was mitogenic for purified human peripheral blood lymphocytes,
,1,along with endogene activity rythmic thetaactivity may be recorded which penetrates passively from the hippocampus when it generates a regular highamplitude thetarhythm,
,1,comparative study of neuraminidases from diplococcus pneumoniae and clostridium perfringens,
,1,heterotransplantation into nude mice of pancreatic carcinoma induced by nbis2hydroxypropylnitrosamine in hamsters,
,1,the hepatoprotective action of silymarin the active principle extracted from the fruit of silybum marianum l gaertn in animals dogs rabbits rats mice intoxicated with phalloidine is evident both after protective and curative treatment,
,1,the formation of heteroagglutinins against human oerythrocytes was pursued in wistar rats splenectomized chemically by means of intravenous injections of ethyl palmitite,
,1,the production of lesions in the rabbit kidney by xenoperfusion with fresh human blood,
,1,hplc separation and quantitative determination of ginsenosides from panax ginseng panax quinquefolium and from ginseng drug preparations authors transl,
,1,of the species examined the flashinduced changes in fluorescenceyield kinetics appeared to occur at higher temperatures in the members of one group chromatium vinosum rhodopseudomonas gelatinosa and rhodopseudomonas palustris than in the members of the other rhodopseudomonas palustris than in the members of the other rhodopseudomonas sphaeroides and rhodospirillum rubrum,
,1,a case report of bacteremia due to enterobacter sakazakii listed previously as yellowpigmented enterobacter cloacae r,
,1,lesions typical of necrotic enteritis could be produced experimentally in from 1126 of broiler chickens consuming feed containing approximately 107 clostridium perfringens per gram,
,1,a comparison of in vitro cellmediated reactivity against syngeneic tumor cells by various lymphoid cell populations from bacillus calmetteguérintumorcured tumorsensitized tumorbearing and normal inbred guinea pigs,
,1,in the serums from experimentally infected cattle antibrucella antibody could be found by all tests in 6 deae fractions and in slow fast and sediment regions of the density gradient,
,1,two unrelated males presented a distinct syndrome consisting mainly of mental retardation short stature wrinkled facies curly and fine hair scanty eyebrows and eyelashes telecanthus periodontitis hypermobility of the joints hyperextensibility and fragility of the skin multiple nevi papiraceous scars bruisability varicose veins pectus excavatum winged scapulae pes planus and bilateral cryptorchidism,
,1,the recently developed benzimidazole anthelmintic oxfendazole was tested against artificial nematode infestations in egyptian goats using oral dosing at 45 and 28 mgkg,
,1,the sources and pathways of the climbing fibers to the cerebellar posterior vermis were studied with comibined electrophysiological and anatomical methods in cats,
,1,pharmacological manipulations of the serotonergic system in normal cats failed to induce the abnormal behavior indicating that other factors are involved in the genesis of the abnormal behavior,
,1,ii liver of rhesus monkey and guinea pig,
,1,isoparorchis hypselobagri from the fish wallago attu shows four to six times more enzyme activity than fasciolopsis buski gastrodiscoides hominis and echinostoma malayanum from the pig sus scrofa and fasciola gigantica gigantocotyle explanatum cotylophoron cotylophorum and gastrothylax crumenifer from the buffalo bubalus bubalis,
,1,deoxyribonucleic acid dna in lysates of both completent and noncompetent streptococcus pneumoniae cells was characterized by chromatography on benzoylated naphthoylated diethylaminoethylcellulose columns by sensitivity to aspergillus oryzae s1 endonuclease and by sucrose gradient analysis,
,1,membrane components specific for human mammary epithelial cells were demonstrated in the cells from heterotransplants even after four or five passages in nude mice,
,1,further studies on the compatibility between s intercalatum from cameroun and zaïre and species of bulinus,
,1,glycine betaine had no effect on blood glucose pyruvate total blood amino acid nitrogen and the activity of serum alanine aminotransferase or serum aspartate amino transferase in normal and diabetic subjects or in goats,
,1,tissue lesions of tiger salamanders ambystoma tigrinum relationship to sewage effluents,
,1,human cases contracted from swine were scattered statewide whereas cases associated with cattle only occurred in counties that had  high densities of cattle and 2 modifiedcertified ratings in the brucellosis eradication program,
,1,however using white cellfree preparations we have not been able to demonstrate the presence of gammaglutamyl transpeptidase in human or rabbit erythrocytes either by measuring the utilization of gsh or by following the formation of the product,
,1,the results of this study provide further evidence that woodchuck hepatitis virus is the second member of a new class of viruses represented by human hepatitis b virus,
,1,a transient treatment of pregerminated conidia of neurospora crassa with naf induced young submerged cultures to prematurely differentiate conidia,
,1,while chimpanzees did not produce any antihuman antibodies baboon and rhesus monkey responded by producing antihuman igg antibodies that did not show subclass or allotype specificity,
,1,five strains of hitherto unknown arbovirus designated chim by the place of primary collection of ticks was isolated from ixodid and argasid ticks collected in the uzbek ssr in burrows of great gerbils,
,1,melanoid tapeta lucida in teleost fishes,
,1,the authors studied several factor influencing the serodiagnosis of human african trypanosomiasis using the microplate enzyme immunoassay micro elisa,
,1,normal rabbit serum reduces the buoyant density of lipopolysaccharide lps from escherichia coli 0111b4 d  144 gcm3 and salmonella minnesota r595 d  138 gcm3 to a value less than gcm3,
,1,the rate of nitrobluetetrazolium reduction by extracts from rodent and human kidney tissue has been measured in the presence and absence of exogeneous superoxide dismutase and catalase,
,1,leucocytes of normal individuals and patients with polycythemia vera were isolated from the peripheral blood by ficollhipaque density gradient centrifugation and cultured in vitro suing the bovine plasma clot culture technique with a minor modification the addition of fresh normal serum,
,1,in cellfree extracts of escherichia coli salmonella typhimurium proteus vulgaris and pseudomonase aeruginosa this cardiolipinhydrolyzing enzyme had similar ph and mg2 requirements and displayed a specificity which excluded phosphatidyl glycerol and phosphatidyl ethanolamine as substrates,
,1,the effects of an anesthetic agent on lung tumor induction in noninbred syrian golden hamsters were investigated after intratracheal instillation of a benzoapyreneferric oxide mixture,
,1,according to the present study it is suggested that the rostellum of cyclophyllidean cestodes and the myzorhynchus of the tetraphyllideans are homologous,
,1,cell surface antigens associated with bone marrow cell cultures from leukemic monkeys of species papio hamadryas and macacus arctoides were visualized by means of an indirect immunofluorescence method with sera from leukemic baboons,
,1,examination of lenses of 48 leopard frogs rana pipiens from three commercial suppliers disclosed a high incidence of histologic aberrations,
,1,treatment regimens are outlined for the various types of pneumoniapneumococcal staphylococcal fungal and pneumonia due to gramnegative and anaerobic gramnegative bacilli to blastomyces dermatitidis and to the parasite pneumocystis carinii in discussing current concepts of treatment several wellknown methods are emphasized as well as newer developments knowledge of which is essential for optimal treatment of pneumonia,
,1,granules were detected in the extracellular spaces of the corpora lutea of the goat cow and pig but not of the rabbit or guinea pig,
,1,penicillins activate autolysins extracted from both escherichia coli and klebsiella pneumoniae envelopes,
,1,dose titration of oxfendazole against common nematodes of swine,
,1,mating fertilization implantation prenatal mortality fetal and placental size and placental ultrastructure were studied in intraspecific and interspecific crosses involving peromyscus maniculatus and p polionotus,
,1,a bacterial mutation risa in pseudomonas aeruginosa caused growth inhibition at 43 degrees c of risa strains containing p2 plasmids,
,1,in contrast plasmodium falciparum does not recognise the same receptors as plasmodium knowlesi,
,1,encephalitogenic activity of the nterminal part of bovine myelin basic protein in rabbits,
,1,structural changes in the pollinated and unpollinated avocado persea americana mill stigma and style up to 42 h after first opening of the flower were investigated using light and electron microscopy,
,1,the motor cortex field 4 of cats and lower monkeys papio hamadryas and macacus rhesus s m mullata was treated by the impregnating method of golgikopsh,
,1,hearing thresholds in m nemestrina monkeys remained essentially unchanged after dhsm 100 mgkg im daily for 8 months but e patas monkeys were severely deafened by dhsm 20 mgkg for 90 days a regimen formerly used in treating human tuberculosis,
,1,induction of angioid sarcoma and fibrosarcoma by a guinea pig herpesvirustransformed hamster cell line,
,1,the effectors were peritoneal exudate cells pec harvested from syngeneic strain 2 guinea pigs that had been cured of a line 10 tumor by intratumoral injection of bacillus calmetteguérin,
,1,although the major categories of orientation selective cells simple complex hypercomplex were similar for both cat and rabbit many differences emerged i tuning of orientation selectivity was narrower in cats than in rabbits ii units which preferred oblique orientations were less frequently represented in rabbits than in cats iii orientation preferences appeared to be arranged in clusters in rabbit cortex in rabbits we found no evidence of the columnar organization of orientation selectivity which characterizes cat visual cortex,
,1,enteric infection due to yersinia enterocolitica does not appear to be common in australia and selective culture methods using cold enrichment techniques do not appear to be justified especially in laboratories handling specimens derived mainly from adults,
,1,hepatic trematodiasis caused by cyclorchis campula was diagnosed in a juvenile ganges river dolphin that had been in captivity at an aquarium for approximately 1 year,
,1,polyhydroxybutyrate granules generally poorly preserved in thin sections of aquaspirillum serpens were well preserved by the malachite greenglutaraldehyde fixative,
,1,uptake and metabolism of ddt and lindane by the earthworm pheretima posthuma,
,1,effects in the rat of intradermal injection of purified proteinases from streptococcus and serratia marcescens,
,1,characterization of the inotropic response induced by stimulation of betaadrenergic and h1 histaminergic receptors in guinea pig left atria,
,1,recurrent infections with viruses candida or pneumocystis carinii are common,
,1,carpophila metschnikowia bicuspidata syringospora stellatoidea and torulopsis candida agglutinated salmonella choleraesuis 67,
,1,the otic microbial flora was studied before treatment in 125 96 of the dogs and cats with multiple isolates recovered from mated from 70 yeasts from 65 and fungi from 5 of the animals,
,1,inferior vena cava implants of hucvag remained patent for a period of 10 to 14 days while 4 of 5 bovine carotid heterografts clotted in 2 hrs ans one within 3 days,
,1,identification of myosin in a flowering plant egeria densa,
,1,histological changes in the wall of the copulatory sac of normal adult female thorny skates raja radiata were compared with those naturally infected with trichodina oviducti,
,1,demonstration of eimeria tenella in bursa of fabricius of chickens,
,1,labelled amino acids 14cleucine 3hglycine 14cgaba 14cglutamic acid and 14caspartic acid were applied to the surface of the cats auditory cortex in dried filter paper strips for 40 min,
,1,in the absence of urea a fourhour incubation of carp myosin was accompanied by the release of light chains at 30 degrees c a value 10 degrees c lower than that for rabbit myosin,
,1,the more frequently isolated organisms were staphylococcus aureus 214 escherichia coli 18 klebsiella 71 pseudomonas 6 and bacteroides fragilis 6,
,1,inhibition of amino acid uptake and incorporation into histoplasma capsulatum by a lysosomal extract from rabbit alveolar macrophages,
,1,an antiserum was produced by immunization of rabbits with membrane preparations of a human lymphoblastoid b cell line daudi,
,1,plp test as a rapid method for preliminary identification of yersinia enterocolica and yersinia pseudotuberculosis,
,1,synergistic effect on mortality in mice with murine cytomegalovirus and pseudomonas aeruginosa staphylococcus aureus or candida albicans infections,
,1,identification functional characterization and partial purification of thymusderived lymphocytes in inbred hamsters,
,1,progressive necrotizing otitis externa in an elderly diabetic with cranial nerve paralysis,
,1,attempts to restore the normal flora by feeding a faecal suspension from untreated cockroaches resulted in a decrease in numbers of salmonella excreted but did not result in their elimination,
,1,an electron microscopic india ink technique for demonstrating capsules on microorganisms studies with streptococcus pneumoniae staphylococcus aureus and neisseria gonorrhoeae,
,1,immunologic studies on hamsters infected with entamoeba histolytica,
,1,when streptomyces alboniger spores were grown in hickeytresner broth containing 5 mum ethidium bromide a high frequency of permanently cured aerial mycelianegative am colonies was recovered,
,1,rhodopseudomonas acidophila strain 7050 assimilated ammonia via a constitutive glutamine synthetaseglutamate synthase enzyme system,
,1,rates of 3hydroxylations of benzoapyrene bp also were highly correlated with rates of 7 5 and 3hydroxylations of aaf but were not correlated with rates of 1 and nhydroxylations in human placental microsomes,
,1,nucleolus organizer regions were detected by the agas silver method in fixed metaphase chromosomes from human and primates,
,1,it therefore seems that although young cattle acquire a good immunity to ostertagia ostertagi after one season at grass the small infections established in the early part of the second season are capable of contaminating the pasture to levels which could be dangerous for susceptible stock,
,1,permeability properties of swine small intestine effect of a heat stable escherichia coli enterotoxin,
,1,none of the 425 aerobic enteric bacteria representing salmonella e coli proteus yersinia shigella klebsiella enterobacter citrobacter and pseudomonas were positive using the antib,
,1,rabbit antisera to the f nucleatum strains inhibited ha activity when tested with the ha preparation in the standard test whereas antileptotrichia buccalis sera or normal rabbit sera had no effect,
,1,chromatin dna of rat thymus nuclei was cleaved by serratia marcescens endonculease,
,1,the capacity of intrarenal injections of bovine gammaglobulin bgg to elicit hypersensitivity reactions was studied in guinea pigs immunized with dnp bgg or bgg immune complexes in cfa or in rats immunized with bgg in cfa,
,1,changes in the biological properties of the vaccine strain e of rickettsia prowazeki occurred upon cultivation of a1 human amnion cells infected with this strain,
,1,the present work described the distribution of horseradish peroxidase reaction product obtained after immunohistochemical staining of consecutive ultrathin sections of 5dayold experimental dental plaques using differently absorbed antismutans sobrinus antismutans mutans and normal rabbit lambdaglobulins,
,1,growth inhibition agglutination precipitation and passive hemagglutination tests were used for the identification of the lforms of streptococci isolated from the organism of experimental rabbits both after the infection with the lforms of streptococci and with the streptococci of group a the tests were positive not only with the antiserum of homologous but also of heterologous strains of the lform of streptococcus group a the lform cultures isolated from the experimental animals failed to differ from the laboratory strain of the lforms of streptococcus group a by serological properties,
,1,day1 were compared with those of turkeys ducks and chickens calculated from earlier papers,
,1,designation of aerotolerant campylobacterlike organisms from porcine and bovine abortions to the genus campylobacter,
,1,the microbicidal activity of the granulocytes was partially diminished with regard to staphylococcus aureus and was almost nil with regard to candida albicans,
,1,ultrastructure of lipopolysaccharides of yersinia enterocolitica salmonella typhimurium and escherichia coli,
,1,we concluded that the susceptibility of human erythrocytes to invasion by p falciparum is not correlated with the presence of hbf but that aging of red cells in vivo decreases their susceptibility to invasion,
,1,congenic strain of biolpa male mice were experimentally infected with leishmania donovani 3s strain from the spleen of a hamster donor,
,1,a nematode in a subcutaneous nodule excised from the chest of a man in central california is described and identified as a thirdstage larval dioctophymatid probably dioctophyma renale though a eustrongylides species could not be excluded,
,1,the antibacterial effect of gentamicin against escherichia coli and pseudomonas aeruginosa in urine was studied,
,1,the results of this investigation indicate that 5 x 106 and 5 x 108 viable bacillus calmetteguerin bcg organisms mycobacterium bovis strain can be safely administered in the subconjunctival region of the eye of new zealand albino rabbits without producing toxic effects locally or within the eye,
,1,in behavioral studies tramadol in high doses had a primarily stimulating effect in mice and rats and a sedative effect in rabbits and dogs,
,1,the cells of origin of the corticostriatal projection have been identified in squirrel monkeys by the use of the retrograde horseradish peroxidase method,
,1,none of the lenses implanted in primate eyes dislocated one placed in a rabbit eye dislocated anteriorly,
,1,sea urchin sperm of lytechinus pictus were demembranated reactivated and locked in rigor waves by a modification of the method of gibbons and gibbons 11,
,1,heparin was administered by the intrapulmonary route to dogs mice and human volunteers,
,1,fitcconjugated bovine serum albumin fitcbsa molecules were quantitatively introduced into human erythrocyte ghosts by gradual hemolysis,
,1,an electron microscopical study was made of the coeloconic and placoid sensilla on the antennae of the aphids aphis pomi macrosiphum euphorbiae nasonovia ribisnigri and pemphigus bursarius,
,1,lack of effect of human chorionic gonadotropin on serum estrogen levels in ovariectomized rhesus monkeys,
,1,the results also suggested that some species of alcaligenes were more closely related to species of pseudomonas than to each other,
,1,in selected human brains it is possible to study the efferent connections of a damaged site with the suppressive silver impregnation techniques described by nauta and gygax,
,1,skin fibroblasts exposed to cytosine arabinoside ara c were infected with either cytomegalovirus cmv or herpes simplex virus hsv type 1 and 2 herpesvirusdetermined early antigens hvea detected by anticomplement immunofluorescence acif occurred primarily in the nucleic and the specificity of these results was established by an acif blocking reaction using fab2 fragments of human and hyperimmune reference sera,
,1,hoe 33258 did not kill adult worms in cats but had a marginal effect on adult worms in the peritoneal cavity of jirds,
,1,viability of mycobacterium leprae outside the human body,
,1,human erythrocytes coated with rabbit antibodies carrying penicilloyl groups were incubated with the serum to be tested then washed,
,1,depressive action of clonidine on guinea pig and rabbit atrial pairs,
,1,three different types of test organisms were used for determining the antimicrobial activities of the culture filtrates they were a an antibacterial activity test against staphylococcus aureus b an antimycoplasmal activity test against acholeplasma laidlawii and c a cytotoxicity test against helas3 cells,
,1,conventional and nitritefree frankfurters in loosely wrapped packages were compared as to their ability to support growth of salmonella staphylococcus and their naturally occurring spoilage flora at 7 c simulating refrigerated storage and 20 c simulating possible temperature abuse,
,1,the clinical findings following the instillation of an aqueous solution containing natamycin neomycin and hydrocortisone into the ears of dogs exhibiting the signs of otitis externa are described,
,1,crossed immunoelectrophoretic analyses of antigens from trypanosoma lewisi and trypanosoma musculi,
,1,a sequential staining technique for the chromosomal analysis of the interspecific mousehamster and mousehuman somatic cell hybrids,
,1,both resident and introduced dogs may have contributed to the infective patterns in the styx valleytreatment with nitroscanate was continued monthly in the styx valley and niclosamide was used in the remainder of the county for a further 3 years,
,1,overnutrition and hypervitaminosis a in the tree shrew lyongale tana,
,1,depression produced by gaba was antagonized by picrotoxin or bicuculline while glycineproduced depression was selectively antagonized by strychnine,
,1,six cases of bot fly cuterebra spp myiasis in pikas ochotona princeps are reported from oregon and montana,
,1,tioconazole uk20349 a new antifungal imidazole derivative was compared with miconazole for activity in vitro against candida spp torulopsis glabrata cryptococcus neoformans aspergillus spp and dermatophyte fungi trichophyton spp,
,1,a tendency for an increase in the index of clustering of dna was revealed in the sequence invertebrates fishes amphibians reptiles birds mammals,
,1,netilmicin was comparable to gentamicin with the following exceptions i for serratia marcescens and p aeruginosa gentamicin was more active than netilmicin ii all strains of escherichia coli klebsiella enterobacter proteus mirabilis and citrobacter freundii which were resistant to gentamicin were susceptible to netilmicin iii some strains of s marcescens indolepositive proteus and providencia which were resistant to gentamicin were susceptible to netilmicin,
,1,facultatively intracellular bacteria mycobacteria brucellae listeria monocytogenes salmonella typhi etc may not necessarily be killed after having being phagocytosed by polymorphonuclear leucocytes or macrophages cellular immunity having first to be built up,
,1,approximately 50 to 90 of wall carbohydrate of lactobacillus fermentum and lactobacillus casei was released when cell wall preparations were autoclaved in 085 nacl for 180 min,
,1,antibacterial therapy in cases with scleroma and ozena should be directed not only against causative agents of the diseases but also against the microbes developing due to disbacteriosis,
,1,the toxicity of lectins from castor bean ricinus communis l ricind ricine and castor bean hemagglutinin was investigated on five cultured cell lines,
,1,pneumocystis carinii derived from infected murine lung was found to be capable of limited growth in vero african green monkey kidney cell cultures,
,1,the higher pha response in line p chickens was not sexlinked apparently was not associated with the major histocompatibility complex and it did not correlate with immunoglobulin g allotypes,
,1,procedures to realign the patella should not normally be associated with valgus osteotomy in cases in which patellar pain exists in association with osteoarthritis of the knee with varus deformity,
,1,a generally low activity was observed in the capability of human enzymes to activate the polynuclear aromatic hydrocarbons 3methylcholanthrene and benzoapyrene,
,1,ingestion of marijuana by three dogs in unrelated incidents resulted in depressiontype toxicosis in each case,
,1,there was a prelithium 16fold variation in intracellular sodium lk greater than hk greater than swine and a 65fold variation in the intracellular potassium swine greater than hk greater than lk,
,1,thetavolleys of neurons of the hippocampus and septum,
,1,horseradish peroxidase has been injected into the dorsal lateral geniculate nucleus of macaque monkeys to label ganglion cells of the retina by retrograde axoplasmic transport,
,1,1st case of finding the nematode dirofilaria repens railliet et henry 1911 spirurida filaridae in a human being in the crimea,
,1,based on these considerations the author and his coworkers have attempted to isolate several high and low molecular weight toxins in a pure state from virulent strains of candida albicans and aspergillus fumigatus as opportunist,
,1,both macaque chorionic gonadotropin mcg and human luteinizing hormone hlh significantly p less than 001 increased progesterone production while human follicle stimulating hormone hfsh did not,
,1,bisamidines of 26diaminoanthraquinone have demonstrated potent activity against cecal and hepatic entamoeba histolytica infections in rats and hamsters respectively,
,1,pigs and pigeons always had much lower levels of the drug in plasma than did men and dogs given comparable doses,
,1,tissue culture medium supplemented with bovine serum albumin bsa rather than human serum was found capable of supporting the proliferative response of cryopreserved human lymphocytes to allogeneic cells in a oneway mixed lymphocyte culture,
,1,at ph 74 the crossreactivity of normal human gammaglobulin bovine thyroglobulin and pure hcg with btsh binding to both lymphocytes and thyroid cells was below 1,
,1,effects of low temperature on in vivo and in vitro protein synthesis in escherichia coli and pseudomonas fluorescens,
,1,numerical identification of teeth in japanese shrewmoles urotrichus talpoides and dymecodon pilirostris,
,1,a simple method for the purification of poplar mosaic virus and onion yellow dwarf virus by low centrifugal forces,
,1,portions of clinically healthy nonkeratinized and keratinized oral epithelia were removed from adult vervet monkeys cercopithecus aethiops,
,1,failure of nude athymic rats to become resistant to reinfection with the intestinal coccidian parasite eimeria nieschulzi or the nematode nippostrongylus brasiliensis,
,1,hamsters immunized with human cytomegalovirus cmv concentrated and purified by polyethylene glycol precipitation and density gradient centrifugation produced antisera with high titers of specific viral antibody and which showed no significant reactivity with human host cell components,
,1,oocysts of eimeria spp were detected in 61 of the cattle more predominantly in younger cattle,
,1,investigations on the natural and acquired resistance of cattle to artificial infection with cowdria ruminantium,
,1,only two affected the morphology of y1 cells induced fluid accumulation in rabbit ileal loops and stimulated production of cyclic amp in vero cells these two did not crossneutralize and only one showed crossneutralization with cholera antitoxin,
,1,1 acidic forms of the sulphatase were partially purified from the following invertebrate species tethya aurantium porifera patella vulgata mollusca maja squinado arthropoda marthasterias glacialis echinodermata and microcosmus sulcatus tunicata,
,1,the virus grows in cells of human chimpanzee rhesus monkey canine and mink origin but not cells of squirrel monkey origin,
,1,rabbit wbc and spleen cells respond with marked blastogenesis and mitosis when cultured with mitomycinc treated autologous sacculus rotundus appendix and peyers patches cells in the oneway rabbit mixed leucocyte reaction mlr,
,1,in diphasic blood agar media trypanosoma vespertilionis developed spheroid clusters as compared to rather long sausageshaped sometimes branched clusters formed by trypanosoma dionisii the former species attained a greater population density approximately 6 x 107 organismsml than the latter approximately 2 x 107 organismsml,
,1,ammons horn commissural responses in young rabbits,
