passage,label
antibody profiles by eitb and elisa of cattle and sheep infected with fasciola hepatica,0
characterization of human dna from bloodfeeding arthropods has been advanced substantially by preparation techniques such as the polymerase chain reaction pcr,0
ultrastructural muscle changes resulting from temporary anoxia and their evolution were studied in dogs,0
the results suggest that bonnet macaques like rats have taste receptors for starchderived polysaccharides whereas the squirrel monkeys like humans may lack such receptors,0
the tomato nia gene complements a nicotiana plumbaginifolia nitrate reductasedeficient mutant and is properly regulated,0
fumigation with methyl bromide yielding a concentrationtime product of 3000 mg h l1 or with propylene oxide giving a concentrationtime product of 2400 mg h l1 eliminated all filamentous fungi but bacillus spp,0
synthesis of moraprenylpyrophosphate derivatives of 3oalphalrhamnopyranosyl4oalphadglucopyranosylalphad galactopyranose and 3oalphalrhamnopyranosyl4obetad glucopyranosylalphadgalactopyranose and study of their substrate properties in reactions of the biosynthesis of oantigenic polysaccharides of salmonella typhimurium and salmonella anatum,0
background identification of the ninebanded armadillo as a potential source of massive numbers of mycobacterium leprae led to the development of a candidate bacterin vaccine for possible immunoprophylaxis,0
we report here the construction of several broadhostrange vectors that can be utilized in either pseudomonas or escherichia coli and that rely on easily selectable antibiotic resistance markers with multiple cloning sites,0
the effect of experimental anaemia on red cell glutathione reductase gr was investigated in rabbits guineapigs and cattle,0
the antiviral nucleoside analogue 23dideoxycytidine ddc is a dna chain terminator andor inhibitor of human immunodeficiency virus hiv reverse transcriptase,0
five strains of theileria annulata from three geographically different areas and one strain of t parva were grown in bovine lymphoblastoid cell lines,0
because heavy t cells from the thymus bound more peanut lectin than did light cells it is speculated that the differences between t cells of high and low specific gravity might reflect differences in maturation level,0
pleomorphic vesicles in two different classes of flatvesiclecontaining profilesfprofiles from the superficial layers of the superior colliculus of galago and chimpanzee were found to be disklike in shape as revealed by tilt analysis,0
to eliminate trailing endpoints however further studies need to be performed to evaluate additional broth media for the susceptibility testing of h influenzae and s pneumoniae in the api panels,0
the mycobacterium mineralized pyrene when grown in a mineral salts medium supplemented with nutrients but was unable to utilize pyrene as a sole source of carbon and energy,0
african swine fever virus in ticks ornithodoros moubata murray collected from animal burrows in tanzania,0
the replication of unselected strains of herpesvirus saimiri hvs was sensitive to bromodeoxyuridine and bromovinyldeoxyuridine bvdu but insensitive to acycloguanosine acg in contrast to the growth of herpes simplex virus hsv which was sensitive to all three analogues,0
a few broilers immunized with chicken coccidia showed dh to an oocyst antigen from e bovis a cattle pathogen,0
peptidoglycans pg from campylobacter coli campylobacter jejuni and campylobacter fetus were composed of muramic acid glucosamine alanine glutamic acid and diaminopimelic acid in a molar ratio of 111171109,0
difference thresholds for frequency and intensity were greater in chimpanzees than in humans,0
the carbon monoxide dehydrogenase of acinetobacter sp strain jc1 was found to have no immunological relationship with enzymes of pseudomonas carboxydohydrogena and pseudomonas carboxydovorans,0
developments in surgical treatment for spina bifida and hydrocephalus during the 60s means that there is now a large group of severely disabled young people and adults with increasing and special problems,0
additionally developmental stages of c bigenetica were found in connective tissue components of the following tissues examined from some cotton rats tongue lung testicle epididymis rectum base of the tail footpad and bone marrow,0
typhimurium shigella sonnei and enterotoxigenic escherichia coli,0
isolation and characterization of elasnin a new human granulocyte elastase inhibitor produced by a strain of streptomyces,0
the exotoxins of bordetella pertussis and vibrio cholera have been used to investigate signal transduction in the human tcell lymphoma jurkat,0
the staphylococcal transposon tn4001 was introduced into mycoplasma pulmonis using an escherichia coliderived vector by polyethylene glycolmediated transformation,0
the responses of the neurons to the putative excitatory neurotransmitter glutamate and inhibitory transmitters gaba and glycine were also relatively resistant to alcohol exposure,0
the fine structure of the hypothalamic secretory neurons of the whitecrowned sparrow zonotrichia leucophrys gambelii passeriformes fringillidae,0
the maninfecting hookworm species ancylostoma ceylanicum was not found at all and a braziliense was only found in dogs in aruba in light infections,0
the high degree of satisfaction of patients 83 with the outcome of this surgical method suggest its application in cases of medium metatarsus primus varus within hallux valgus deformations when the metatarsophalangeal joint is not affected,0
these data are consistent with the possibility that the receptor present on both rhesus monkey erythrocytes and human lymphocytes has similar specificities and biochemical composition,0
large quantitative individual variations were found but in most cases th urine collected from both rabbits and humans contained more iodide than had been injected,0
comparison of the hydroxylation of zoxazolamine and benzoapyrene in human placenta effect of cigarette smoking,0
tests were conducted on small samples of sclera taken from cattle eyes and human eyes to determine the mechanical properties of the tissue in compression,0
filth flies caught with nets in various localities of varying sanitary conditions in ibadan city were predominantly musca domestica and a few fannia cannicularis,0
each human a gammaallele shares specific sequence features with the gorilla a gammagene one such distinctive allelic feature involves the simple repeated sequence in ivs 2 this suggests that early in the human lineage the a gammagenes may have undergone a crossingover event mediated by this simple repeated sequence,0
since each of the viruses retained the general tissue tropism that it exhibits in humans these data suggest that transgenic mice harboring human viruses will be useful as animal models for viralinduced diseases,0
the splice junctions of the four known rhodophyte introns comply well with the corresponding consensus sequences of higher plants in agreement with previous suggestions from phylogenetic inference that red algae and green plants may be sister groups,0
human umbilical cord endothelium or bovine capillary endothelium were cultivated on the bm surface,0
seroepidemiological studies of bovine babesiosis on pemba island tanzania,0
an electron microscopic study of two types of muscle fibers in the pharyngeal pad of crussian carp carassius carassius,0
proteins human immunoglobulin g and protein a of staphylococcus aureus coupled to the surface of erythrocytes sheep mice man and chicken and to mouse spleen lymphocytes by chromic chloride technique acquire electrondense properties and may be visualized in electron microscopy,0
two formulations of chicken summer sausages 100 hand deboned chicken meat hdcm and 85 hdcm and 15 chicken hearts hdcmch were prepared with a nonpediocinproducing ped pediococcus acidilactici starter culture and inoculated with 104 or 107 cfu of a fivestrain mixture of listeria monocytogenesg of batter,0
immunomodulation in cattle immunized with brucella abortus strain 19,0
dna species from all oxidasepositive strains of moraxella and from a variety of common bacteria are unable to transform the competent acinetobacter,0
this was done by sequential addition to the hsvinfected cells of a human antihsv b rabbit antihuman globulin c guinea pig antirabbit globulin the bridging reagent and d rabbit pap,0
in flatmounts of the carp retina among 368 coneconnected horizontal cells which were singly marked by intracellular lucifer yellow under various experimental conditions 15 cells 41 were found to possess a bifurcate axon and two terminals,0
determination of the dna content in cell nuclei of the nerve tissue of helix pomatia l and planorbarius corneus l atylomatophora and basommatophora gastropoda,0
as gamma rays or xrays cannot be detected directly they must be converted into photo or compton scatter electrons,0
adipokinetic hormones akh i pgluleuasnphethrproasntrpglythrnh2 and akh ii pgluleuasnphesertrpglythrnh2 are synthesized by neurosecretory cells nsc of the corpora cardiaca cc in the locust schistocerca gregaria,0
background and design after the chance of observation of an elevated parathyroid hormone pth value in a patient with pityriasis rubra pilaris the serum pth level was measured in the next 14 patients seen with disorders of keratinization,0
it was found that although resting human t cells cannot respond effectively to resting murine apc they can respond to activated murine stimulator populations,0
the powdered seeds of acacia arabica and roots of caralluma edulis were administered in doses of 2 3 and 4 gmkg bodyweight to normal and alloxandiabetic rabbits,0
mucociliary transport of human ear secretions in otitis media with effusion,0
the pattern of connections between the nucleus basalis neostriatum hyperstriatum ventrale paleostriatum complex and archistriatum in the mallard has been analysed using nissl material and a combination of neuroanatomical tracing procedures autoradiography horseradish peroxidase and horseradish peroxidasewheat germ agglutinin histochemistry lesiondegeneration technique,0
23 species of 3 genera are reported from central siberia as follows anopheles maculipennis culiseta alaskaensis aedes beklemishevi a cantans a caspius dorsalis a cataphylla a communis a cyprius a diantaeus a excrucians a fitchii a flavescens a hexodontus a impiger a intrudens a leucomelas a nigripes a pionips a pullatus a punctor a rempeli a stricticus a cinereus,0
expression of the heterodimeric form of human immunodeficiency virus type 2 reverse transcriptase in escherichia coli and characterization of the enzyme,0
the distribution of presumptive glutamatergic andor aspartatergic neurons retrogradely labeled following injections of 3hdaspartate into the magnocellular basal forebrain of the rat was compared with the distribution of neurons labeled by comparable injections of the nonspecific retrograde axonal tracer wheat germ agglutinin conjugated to horseradish peroxidase,0
responses to gaba homotaurine taurine betaalanine 5aminovaleric acid  and gammaaminobetahydroxybutyric acid and muscimol were equally enhanced by pentobarbitone though its action on glycineinduced icl was less effective,0
contribution to the cytotaxonomy of shrews mammalia insectivora from west africa,0
the effects of mci225 on amnesia the cerebral glucose metabolism and choline acetyltransferase chat activity in basal forebrain bflesioned rats were studied in comparison with those of tacrine,0
these pale cells are preferentially concentrated in the nodulus the ventral uvula the lingula the flocculus and parts of the paraflocculus,0
according to the received data trichinella nelsoni and t nativa occupied different areas,0
the distribution of the neuroactive amino acids glutamate gaba and glycine in the human retina was examined in consecutive semithin sections treated with antisera specific for fixed glutamate gaba and glycine respectively,0
the tracers used were unconjugated horseradish peroxidase hrp horseradish peroxidase conjugated to wheat germ agglutinin wgahrp and rhodaminelabeled fluorescent latex microspheres rfm,0
two hundred and thirtyfour histological specimens from 117 of the patients as well as 100 specimens from 50 controls were analyzed for villous obliteration brunners gland dilatation and mucus depletion erosion mucosal hemorrhage and edema atypia of the surface epithelium and gastric surface epithelial metaplasia,0
resistance of young lambs to haemonchus contortus infection and its loss following anthelmintic treatment,0
the sensitivities of deia and radioisotopic liquid hybridization were similar in five sets of experiments performed with a known number of human wbc,0
restoration of the name aedes o mercurator dyar for the mosquito known in the ussr as aedes riparius ater gutsevich diptera culcidae,0
hot aqueous and methanol extracts of the rhizomes of woodwardia orientalis were tested for their in vitro antiviral activity against herpes simplex virus type 1 hsv1 poliovirus type 1 and measles virus by plaque reduction assay,0
the most common organism isolated was streptococcus viridans 14 percent followed by staphylococcus aureus 7 percent,0
direct immunoelectron microscopy demonstrated thick deposits of igg overlying the lamina lucida and the lamina densa in a unique pattern,0
the relationship between kappa opioidinduced movement and output stations of the substantia nigra pars reticulata snpr was examined using the rodent circling model,0
oedipus on colona attempt to bring psychoanalysis and literary criticism on a common denominator,0
we conclude that lgd lamination and the segregation of retinal inputs to the lgd in marsupials are likely to be the result of evolutionary factors which differ from those which have produced ocular segregation and complex lamination in several lines of placental mammals,0
the sensitivity of guinea pig mesenteric and pulmonary mast cells to some histamine releasers,0
assessment of cytosine arabinoside in the management of herpes zoster ophthalmicus,0
feline peripheralblood lymphocyte populations n  22 were examined for the following markers rosette formation with guinea pig erythrocytes gpet cells rosette formation with human rbc hrbct cells rosette formation with sheep rbc mixed rosette formation with gpet cells and hrbct cells total t cells erythrocyte antibodycomplement rosettes and surface immunoglobulin,0
we investigated several methods for the rapid diagnosis of herpes simplex virus induced encephalitis in a rabbit model,0
in addition the three previously recognized species ureaplasma urealyticum human ureaplasma diversum bovine and ureaplasma gallorale avian which were established on the basis of phenotypic properties were also shown to be genomically distinct,0
i the lens proteins of the agnatha and chondrichthyes,0
we have investigated the presenceabsence of two types of retroposed sequences found in human ribosomal dna in equivalent positions in chimpanzee gorilla orangutan gibbon and rhesus monkey rdna,0
the infusion of two enzymes that degrade hyaluronic acidtesticular hyaluronidase and streptomyces hyaluronidasewas evaluated by quantitative aqueous perfusion of rabbit eyes and by analyses of glycosaminoglycans gags isolated from the enzymetreated eyes,0
effects of concanavaline a on fecondation and development of the ovum of the seaurchin paracentrotus lividus,0
copiamycin an antibiotic agent has shown in vitro activity against candida albicans torulopsis glabrata and trichomonas vaginalis,0
elongation of the murein sacculus of escherichia coli,0
we extracted the outer cell wall from nontypable h influenzae using zollingers method and inoculated extracts into the middle ears of guinea pigs that had previously received three injections of nonviable h influenzae in freunds complete adjuvant,0
adcc using antiserum directed against virulent s sonnei was demonstrated against virulent s sonnei but not against virulent s sonnei or virulent s flexneri,0
crystalline lhistidine ammonialyase of achromobacter liquidum was prepared with a 24 recovery of the activity,0
from neurointermediate lobe nil extracts of two species of cyprinidae carassius auratus and cyprinus carpio several peptides were separated by highperformance liquid chromatography hplc on a c18 mubondapak column eluted with a methanolacetic acidtriethylamine mixture,0
after a control period of 2 months five male marmosets on their usual sodiumpoor diet were immunized against pure human renin by three subcutaneous injections of 30 micrograms each with complete and then incomplete freunds adjuvant,0
c study of 53 strains of moraxella lwoffi and moraxella glucidolytica isolated during the epidemic,0
relationship between plasma 17beta estradiol on the day of estrus and number of viable embryos in bos indicus nellore cows superovulated with fsh,0
biological characteristics of salmonella strains isolated in 1980 from slaughter bulls and slaughter cows in bavaria,0
in addition one of the dogs had recurrent paralysis of nerves v vii ix and x leading to dysphagia and total bilateral paralysis of the mandibular muscles,0
fluorescence in situ hybridization on banded chromosomes under high stringency conditions revealed that pg39 identifies homologous sequences at the centromeric region of ten gorilla chromosomes and with few exceptions also recognizes the homologous chromosomes in human,0
the effects of the components of the reninangiotensin system on the isolated perfused human placental cotyledon,0
although most infected individuals remain well h pylori is involved in the pathogenesis of type b gastritis and peptic ulcer disease,0
the fishes assessed were herbivores including ctenochaetus strigosus kole ctenochaetus hawaiiensis acanthurus sandvicensis manini and mugil cephalus mullet and the carnivores cephalopholis argus roi and cheilinus rhodochrous poou,0
other metabolic changes associated with kainic acid seizures also predominate in the hippocampus were decreases in the levels of aspartate glutamate taurine and glutamine and an increase in the level of gaba are observed after 20 minutes of seizure activity,0
apparently the type of nod gene inducers secreted by the plants is the major basis for the separation of phaseolus and lotus into different cross inoculation groups,0
a total of 69 rats aged 6 to 8 wk were sensitized to subcutaneous ovalbumin oa 1 mg and intraperitoneal bordetella pertussis vaccine 6 x 109 bacilli,0
the immunological basis for the differences between sensitized and tolerant rabbits is discussed together with its possible bearing on human onchocerciasis,0
skewed secondary sex ratios and investment patterns in galagos and red deer appear to be consistent with this hypothesis,0
the mic50 of cefotaxime to bacteroides fragilis and b vulgatus was lowered from 6 and 4 mgl respectively to 2 and 1 mgl respectively when 4 mgl desacetylcefotaxime was added to the medium,0
a patient is described who had three consecutive fetuses with cystic hygroma and hydrops two of which had documentation of normal karyotype,0
longipalpis captures in santarém and in another focus of visceral leishmaniasis on the island of marajó pará have been shown to be biologically and biochemically indistinguishable from the parasite infecting man dogs and foxes in pará and from stocks obtained from man elsewhere in brazil bahia and ceará states,0
expression of human hypoxanthine phosphoribosyl transferase in chinese hamster cells treated with isolated human chromosomes,0
the cellular fatty acid composition of brucella ovis and brucella abortus strains was determined by gasliquid chromatography,0
a series of 2092 cultures of salmonella typhimurium isolated from human animal and other sources in 57 countries were differentiated into 204 phage types and 19 primary and 147 full biotypes,0
depleting normal human serum of antibodies to p6 by affinity chromatography resulted in reduced bactericidal activity of that serum for nontypeable h influenzae,0
in view of the fact that according to earlier studies of the authors based on a bacteriological test human duodenal juice also exhibits an intrinsic factor activity it is suggested that the duodenal intrinsic factor may be involved in the pathogenesis of pernicious anaemia,0
cloning characterization and expression in escherichia coli of the streptomyces clavuligerus gene encoding deacetoxycephalosporin c synthetase,0
two new foci of transmission of schistosoma mansoni in the state of pará are recorded with the finding of naturally infected biomphalaria glabrata in the municipalities of viseu and belém,0
transformation of an slp1 s lividans strain with such plasmids results in chromosomal integration of the slp1 sequence at the same site at which it is integrated in s lividans cells that acquire the sequence by mating with s coelicolor,0
expression and characterization of recombinant human ciliary neurotrophic factor from escherichia coli,0
frap was specifically localized to small and mediumdiameter primary afferent neurons and inner substantia gelatinosa of all nonrodent animals studied including rabbit cat dog monkey cow and human,0
among the few proteins of the eukaryotic nucleolus that have been characterized four proteins nucleolin fibrillarin ssb1 and nsr1 possess a common structural motif the gar domain which is rich in glycine and arginine residues,0
this injury was reduced to 21  2 by treatment with the highly specific free radical scavengers superoxide dismutase and catalase together either before anoxia or after anoxia but just before reoxygenation,0
histological changes elicited in schistosoma japonicum infected rabbits following curative chemotherapy with 4isothiocyano4nitrodiphenylamine c9333gocgp 4540,0
a local shwartzman response was elicited in rabbits by an intradermal injection of the salmonella typhosa endotoxin lipopolysaccharide lps followed 24 hours later by an intravenous challenge injection with zymosan,0
strongyloides stercoralis hyperinfection in a malnourished 6yearold boy was characterized by severe diarrhea dehydration and marked hypokalemia followed by acute respiratory failure due to respiratory muscle paralysis and cardiac arrest,0
infectivity growth and development of echinostoma revolutum digenea echinostomatidae in the golden hamster mesocricetus auratus,0
in behaving hermissenda a preparatory conditioned response developed across repeated pairings of light conditioned stimulus cs and rotation unconditioned stimulus us with intertrial intervals itis of 60 and 120 s but not 30 s likewise contiguous in vitro stimulation of the visual and vestibular receptors an analog of behavioral conditioning resulted in an increase in the input resistance ie excitability a correlate of conditioning of the b photoreceptors of the hermissendas eye but only with itis greater than 60 s calcium signaling in the b cell critical to the induction of this neuronal plasticity was attenuated with shorter itis owing to a a reduction of the lightinduced generator potential and hence voltagedependent ca2 influx during the light cs b a depression of the ca2 current that persisted throughout shorter itis and c a steadystate inactivation of the ca2 current as a result of a sustained depolarization persisting from the previous trial,0
inhibition of xenograft rejection reaction in the bug triatoma infestans during infection with a protozoan trypanosoma cruzi,0
the youngest rings and young trophozoites erythrocytic stages of plasmodium yoelii nigeriensis and p yoelii killicki two rodent malaria subspecies developing very asynchronously in the blood were separated from the other stages using a discontinuous percollglucose gradient,0
sem has also contributed to the study of the physiologically important basallateral surfaces of human dog rat rabbit and frog renal tubules and in particular allowed the elucidation of patterns of processes on the basallateral surfaces of proximal s1 s2 and s3 tubular segments thin limbs distal ascending and convoluted limbs and collecting ducts in human tubules,0
cytotoxicity of the bacterium actinobacillus actinomycetemcomitans extracts in human gingival fibroblasts,0
we report the first successful culture of 8cellmorula stage rat embryos in a fully synthetic medium supplemented with 3 crystalline bovine serum albumin,0
a prospective study in two small subgroups of lora and eora revealed a progression of xray erosions despite second line drug treatment in both groups especially in lora,0
the relative allergenicities of parietaria judaica and parietaria officinalis have been studied by in vivo and in vitro techniques and a strong resemblance has been shown with common allergenic polypeptides though they differ in a group of anodic proteins,0
this element shares significant structural similarities with a class of transposons that includes tc1 from caenorhabditis elegans and therefore represents a new class of transposable elements in fungi,0
on the origin of islet parencymal cells in a cyclostome myxine glutinosa,0
3hach also bound specifically to human cerebral cortical tissue and this binding was approximately three times lower than in rodent brain when a low 3hach concentration was used,0
different ammonia toxicity induced by ammonium acetate administration in frogs lead to variable excretion of ammonia and urea into the medium,0
enterobacter agglomerans strains differ from other enterobacter species with respect to their siderophore pattern,0
the lectin pha and con a induced agglutination of a human tumour cell line lung adenocarcinoma and osteosarcoma was estimated by the spectrophotometric method,0
investigating overdispersion moniliformis acanthocephala and rats,0
organisms of the mycobacterium avium m intracellulare and m scrofulaceum mais group were recovered in significant numbers from 63 soil samples collected from the floodplains of 4 major rivers in the eastern united states hudson ny james va savannah ga sc and tombigbee al ms,0
indigenous and crossbred cattlea comparison of resistance to ticks and implications for their strategic control in zimbabwe,0
other changes included mass loss normocytic hyperchromic anaemia leukocytosis with neutrophilia reductions in plasma proteins creatinine calcium and cholesterol elevated serum enzymes hepatosis nephrosis and mycoplasmalike interstitial pneumonia,0
z1 was predominantly isolated from arboreal mammals especially didelphis marsupialis z3 was mainly found in terrestrial or burrowing mammals particularly dasypus novemcinctus and monodelphis brevicaudata,0
the minimum inhibitory concentration for 90 of isolates mic90 of the enterobacteriaceae was 05 mgl or less while for campylobacter neisseria haemophilus mic90s were 025 mgl or less,0
two of them vernonia brasiliana and eupatorium squalidum were tested in a randomic approach among 273 crude extracts from plants four acanthospermum australe esenbeckia febrifuga lisianthus speciosus and tachia guianensis were selected after screening 22 crude extracts from different medicinal plants used in brazil against fever andor malaria,0
in vivo formation of metabolites of prostaglandins i2 and i3 in the marmoset monkey callithrix jacchus following dietary supplementation with tuna fish oil,0
2 although the tentacles of the polyp and the rhopalia of the medusa are probably homologous the development of pacemaker activity during strobilation is not a smooth transition from tentacle contraction potentials tcps to marginal ganglion potentials mgps,0
nuclear and chloroplast control of chloroplast structure and function in chlamydomonas reinhardi,0
however the other components of the bovine satellites were amplified after the divergence of the cattle and the caprinae sheep and goat,0
the subunit structure of sweet potato betaamylase crystallized in the absence of alphacyclodextrin is very similar to that of soybean betaamylase complexed with alphacyclodextrin,0
tnc was also observed in muscle from dogs with muscular dystrophy and in human boys with dmd,0
protamineinduced histamine release in human skin mast cells,0
in five conscious dogs prepared with a gastric cannula and platinum monopolar electrodes in the antrum duodenum and jejunum the effect of dopamine or copper sulfate on the myoelectric activity was studied,0
human dna polymerase alpha as well as dna polymerase beta rat liver terminal deoxynucleotidyltransferase calf thymus or hsv1 and cmv dna polymerases did not incorporate nittp into a growing dna chain,0
the cellmediated immune response of lymphocytes to rubella measles parainfluenza types 1 2 and 3 varicellazoster and herpes virus type 1 virus antigens was evaluated in 15 sle patients and 15 matched controls by incorporating 3hthymidine in whole blood cultures as a measure of blastic transformation,0
ethanol at physiologically tolerable concentrations did not affect the primary phase of adpinduced aggregation of human or rabbit platelets which is not associated with the secretion of granule contents,0
initial rates of trichloroacetic acidsoluble 3hrelease were linear over 1030 min of incubation of factor ix 88 nm with cacl2 5 mm and with pure greater than 98 factor xia 00613 nm which was prepared by incubating human factor xi with bovine factor xiia,0
inhibitory effects of mycotoxins on nadependent transport of glycine in rabbit reticulocytes,0
two types of mtdna molecule were detected in yunnan native cattle five individuals showed the type of yellow cattle bos taurus the other ten showed that of zebu cattle bos indicus suggesting their european and zebu origins,0
pimelea neoanglica poisoning of cattle,0
2 using formalinized platelets to avoid possible complications of the platelet release reaction wheat germ agglutinin showed a marked increase 5fold in the binding of active thrombin peanut agglutinin had no effect while ricinus communis and bandieria simplicifolia showed marginal increases 2fold,0
comparison of the 5upstream region of the hatp1 gene with those of the genes for bovine atp synthase alpha human beta and human gamma subunits indicated three common sequences suggesting that putative ciselements coordinate the expressions of the three subunit genes for the atp synthase,0
reciprocal in vitro actions of streptococcus mutans actinomyces and veillonella a simplified model for carbohydrate metabolism in plaque,0
as an aid to the identification of children at high risk for s pneumoniae or h influenzae type b bacteremia it appears that wbc and pmn counts may be interpreted without regard to race,0
susceptibility of larvae of culex fatigans wiedmann anopheles stephensi liston and aedes aegypti linn to insecticides in pondicherry,0
five were infected four with staphylococcus epidermidis and one with staphylococcus aureus,0
identification of ecdysonoic acid and 20hydroxyecdysonoic acid isolated from developing eggs of schistocerca gregaria and pupae of spodoptera littoralis,0
bartonella bacilliformis is a member of the order rickettsiales family bartonellaceae,0
ldopa stimulated the kinduced 3hgaba gammaaminobutyric acid release from slices of substantia nigra pars reticulata entopeduncular nucleus globus pallidus and caudateputamen isolated from the ipsilateral side of 6hydroxydopaminelesioned rats but the release from ipsilateral subthalamic slices was not affected,0
borrelia burgdorferi is the new great imitator,0
the incidence of aberrant innervation of the lateral geniculate nucleus by ascending somatic sensory axons was examined following injections of wheat germ agglutinin conjugated with horseradish peroxidase into the dorsal column nuclei of adult mice which were 1 normal 2 normal but bilaterally enucleated on the day of birth 3 normal but received a large unilateral lesion of the rostral cortex on the day of birth 4 normal bilaterally enucleated as well as unilaterally lesioned in the rostral cortex on the day of birth 5 homozygous for an ocular retardation mutation orjorj or 6 homozygous for the orj mutation and received a large unilateral lesion of the rostral cerebral cortex on the day of birth,0
permeability and selectivity of canine and human jejunum during cholera,0
using pyrolysis gas chromatography it was possible to identify each of a series of eleven penicillium species and the related species aspergillus niger cmi 31821 and neurospora crassa cmi 75723 based on relative peak heights and retention times of the most reproducible peaks in each pyrogram,0
an immunofluorescence study on the occurrence of endogenous lectins in the differentiating oocytes of silver carp hypophthalmichthys molitrix valenc and tench tinca tinca l,0
phlebotominae sandflies as the key link of leishmania parasitic systems,0
replication with escherichia coli dna polymerase i pol i and transcription with dnadependent rna polymerase from escherichia coli or calf thymus using as templates synthesized ribo or deoxyribopolynucleotides containing 1n6ethenoadenine epsilon a or 3n4ethenocytosine epsilon c showed that only epsilon c could direct significant misincorporation,0
in al 942 sousliks were caught in the experimental areas and 2624 specimens of fleas of different species and 2305 ticks of r schulzei collected,0
the same individual mosquitos were caught biting cattle and man on different occasions and the numbers caught demonstrated an overall preference for the cattle,0
development of onchocerca lienalis and o volvulus from the third to fourth larval stage in vitro,0
a schistosoma mansoni cdna library was constructed from the mrna of adult worms in the expression vector lambda gt11 and screened with a rabbit antiserum raised against the 26kda s mansoni glutathione stransferase isoforms sm gst 26,0
relationship between skinsensitizing antibody production in the eastern cottontail sylvilagus floridanus and infestations by the rabbit tick haemaphysalis leporispalustris and the american dog tick dermacentor variabilis acari ixodidae,0
transgenic mice exhibiting inducible supranormal liver expression of human epo were used to identify epoproducing cells in the liver,0
a human small cell undifferentiated carcinoma of the prostate xenografted in nude mice was analyzed both cytogenetically and by dna flow cytometry,0
lectins from canavalia ensiformis phaseolus vulgaris and triticum vulgare react with arylamidase alkaline phosphatase gammaglutamyltransferase and cholinesterase of human sera by formation of enzymatically active mostly insoluble complexes,0
paramyosins from taenia solium schistosoma mansoni and the mussel mytilus edulis bind polymeric collagen and can be isolated from crude extracts of tissues by collagen affinity,0
leucocytozoon caulleryi sporozoites that had been stored at 196 degrees c or 80 degrees c for 6 or 12 months in eagles minimum essential medium or medium 199 supplemented with 5 glycerol and 10 chicken serum showed infectivity to chickens,0
the coupled processes blockade of the triggering da stimulating system and activation of the inhibitory gabaergic system with the predominant value of postsynaptic d2 receptors are a neurochemical basis for development of amnesia,0
both species exhibit less compliant chest walls than would be predicted for animals this size 45 and 5 kg and the coati lung compliance is greater than that of the woodchuck or the prediction,0
to examine alterations in lung structure that may relate to this stressbearing role the lungs of mice hamsters rats rabbits rhesus monkeys baboons and humans were preserved by vascular perfusion of fixative,0
the only tick found argas persicus was on a few semiwild stock while lice of genus damalinia were found only on wild birds,0
diarrhea caused by vibrio cholerae and salmonella muenchen,0
in this study 20 strains of escherichia coli isolated from infected urinarytract were screened for the occurrence of haemagglutinating ha activity and for the possible relationship between a fimbriate surface structure and adhesion ability to the surface of a human cell line,0
we have constructed a pair of broad host range expression vectors pjff224nx and pjff224xn based on plasmid rsf1010 which enable cloning and efficient expression of genes in actinobacillus pleuropneumoniae and pasteurella haemolytica and in escherichia coli,0
with the aid of affinity chromatography on sepharose4b activized by cnbr from the blood serum of rabbits who were previously immunized by general phospate protein extract of the human brain the author identified antibodies to brainspecific antigens,0
it would therefore appear that salmonella adheres to the wall of s intercalatum as to that of other schistosoma species and that both infections must be treated concomitantly,0
the cerebellorubromotor pathway impinging on both spinal and facial motor nuclei has been traced in the rat using the bidirectional transport of horseradish peroxidasewheat germ agglutinin conjugate,0
enhanced resistance to listeria monocytogenes in mice injected with either whole cells or fractions of the aerobic corynebacterium corynebacterium catarrhalis,0
baseline conditions are described and control values for plasma mhpg of human volunteers rhesus monkeys and rats are presented,0
plasmidcured y enterocolitica and y pseudotuberculosis strains did not react in the eia nor did nonpathogenic y enterocolitica strains or y frederiksenii y intermedia and y kristensenii strains,0
we studied the adherence of human erythrocytes to larvae of the intravascular parasite schistosoma mansoni by transmission microscopy freeze fracture and fluorescence techniques,0
streptococcus suis type 2 in swine,0
the synthetic peptide wlgredgse showed chemotactic activity against guinea pig macrophages and human monocytes at the concentration of about 108 m,0
amino terminal sequence analysis up to the 40th residue showed close homology between the badger dog and human proteins badger and dog apoai differed only at residue 24 at which serine in the dog was substituted by glycine in the badger,0
although the prevalence rates varied in each of the 3 study locations both species of amoeba were found in baboons from all of them,0
this study demonstrates that epi may act on hepatocytes isolated from the american eel and black bullhead through both signal transduction pathways inducing changes in glucose production and ca2 mobilization previously reported in these species,0
while more larvae and nymphs of amblyomma hebraeum and amblyomma marmoreaum were found on the birds than larvae of an argas sp it is believed that the latter are the vectors of a botuliformis n sp in addition to the kruger national park positive blood smears were obtained from guineafowls at other localities in the transvaal,0
hematology serum chemistry and urinalysis values of vesper mice calomys musculinus,0
gentle subcellular fractionation reveals transhydrogenase activity only in the cytosolic fraction of both saccharomyces cerevisiae and candida utilis while intact mitochondria and microsomes are without activity,0
the use of rodent antihuman antibody combined with immunoprecipitation aided by staphylococcibearing protein a may find general application in mapping human enzyme genes when human and rodent geneproducts are not distinguishable by other means,0
in these cases no growth of p stuartii was found on repeated urine culture but escherichia coli and morganella morganii were concomitantly isolated during the blue bags,0
